,Latitude,Longitude,Altitude,Date
0,39.984676,116.353013,129.0,1211264580.0
1,39.984978,116.352597,203.0,1211705269.0
2,39.985031,116.352616,218.0,1211705821.0
3,39.985166,116.353112,213.0,1211706108.0
4,39.975307,116.348344,135.0,1212197742.0
5,39.931163,116.339537,188.0,1212198506.0
6,39.927198,116.328298,129.0,1212198985.0
7,39.926974,116.326735,144.0,1212199300.0
8,39.927321,116.328042,160.0,1212199443.0
9,39.985348,116.34995,123.0,1213511696.0
10,39.988561,116.363426,260.0,1213932470.0
11,39.988583,116.363387,153.0,1213933025.0
12,39.988283,116.361498,166.0,1213934466.0
13,39.98553,116.352197,-130.0,1214036253.0
14,39.985154,116.353246,126.0,1214370262.0
15,39.984657,116.323387,151.0,1214484656.0
16,36.041513,103.838824,4834.0,1214509000.0
17,39.991379,116.297178,76.0,1215069227.0
18,39.988216,116.35915,141.0,1215580611.0
19,39.985027,116.353523,115.0,1215585872.0
20,39.982731,116.310253,122.0,1215589837.0
21,39.985418,116.351774,97.0,1215601246.0
22,39.986908,116.40962,90.0,1215610114.0
23,40.000293,116.379308,209.0,1215724440.0
24,39.985457,116.350666,156.0,1216090032.0
25,40.000221,116.371978,225.0,1216092573.0
26,40.001108,116.376024,254.0,1216093949.0
27,39.999288,116.37831,202.0,1216268675.0
28,39.999363,116.378317,150.0,1216456541.0
29,39.992886,116.4416,100.0,1216597981.0
30,39.975578,116.45727,123.0,1216599856.0
31,39.976221,116.456034,150.0,1216600281.0
32,39.976246,116.456868,168.0,1216603895.0
33,39.976501,116.45776,144.0,1216604381.0
34,40.000403,116.377901,153.0,1216615686.0
35,39.991406,116.326162,2.0,1216847354.0
36,39.939543,116.428619,147.0,1216941954.0
37,39.940214,116.429526,217.0,1216942074.0
38,40.000261,116.378991,178.0,1222930011.0
