,Latitude,Longitude,Altitude,Date
626,39.9664333333333,116.469033333333,65,1185291705
627,39.9683666666667,116.466366666667,98,1185291725
628,39.96935,116.465683333333,104,1185291732
629,39.9707,116.465483333333,108,1185291741
630,39.9715833333333,116.46575,108,1185291747
631,39.9728333333333,116.466783333333,114,1185291756
632,40.0355666666667,116.567333333333,88,1185292220
633,40.0376,116.569966666667,88,1185292234
634,40.0460666666667,116.578216666667,88,1185292288
635,40.04645,116.578716666667,85,1185292315
636,40.04675,116.579083333333,82,1185292351
637,40.04695,116.579316666667,75,1185292377
638,40.04735,116.579866666667,82,1185292396
639,40.0476166666667,116.580166666667,78,1185292424
640,40.0483,116.580883333333,78,1185292475
641,40.04885,116.5815,82,1185292488
642,40.0500166666667,116.582566666667,82,1185292504
643,40.0506833333333,116.58305,78,1185292516
644,40.05165,116.583566666667,85,1185292551
645,40.05275,116.584016666667,95,1185292562
646,40.0530333333333,116.5841,95,1185292570
647,40.0533666666667,116.584166666667,91,1185292585
648,40.0551333333333,116.584283333333,101,1185292670
649,40.0558,116.584233333333,104,1185292678
650,40.0605833333333,116.583466666667,127,1185292733
651,40.06495,116.582783333333,147,1185292800
652,40.0658166666667,116.582633333333,150,1185292832
653,40.0690666666667,116.582133333333,157,1185292879
654,40.0695666666667,116.58205,157,1185292889
655,40.06995,116.581983333333,157,1185292899
656,40.0709833333333,116.581916666667,150,1185292917
657,40.0718333333333,116.5819,134,1185292935
658,40.0727,116.581966666667,104,1185292956
659,40.0743666666667,116.582266666667,95,1185292979
660,40.0747,116.582366666667,98,1185292983
661,40.0755166666667,116.582583333333,114,1185292994
662,40.0761333333333,116.582866666667,121,1185293003
663,40.0777666666667,116.583966666667,124,1185293017
664,40.0784666666667,116.58385,124,1185293025
665,40.0792666666667,116.5835,147,1185293033
666,40.0793833333333,116.582983333333,160,1185293044
667,40.0793833333333,116.582633333333,157,1185293118
668,40.0794833333333,116.582483333333,108,1185293141
669,40.0789666666667,116.57825,108,1185295694
670,40.0779,116.578233333333,118,1185295712
671,40.0773,116.578283333333,118,1185295722
672,40.0770666666667,116.578483333333,118,1185295729
673,40.0768,116.578933333333,111,1185295751
674,40.0766,116.57895,118,1185295784
675,31.1951,121.347666666667,918,1185307781
676,31.19485,121.34725,918,1185307785
677,31.19465,121.3474,918,1185307790
678,31.1939666666667,121.34845,918,1185307813
679,31.1880333333333,121.353733333333,918,1185307863
680,31.18715,121.355366666667,472,1185307876
681,31.1863666666667,121.357983333333,45,1185307906
682,31.1864166666667,121.358683333333,52,1185307910
683,31.1893666666667,121.36685,62,1185307953
684,31.1934166666667,121.378683333333,55,1185308009
685,31.20145,121.39335,42,1185308076
686,31.20355,121.4012,49,1185308156
687,31.2073833333333,121.406783333333,72,1185308204
688,31.2081666666667,121.40745,72,1185308211
689,31.2099166666667,121.407466666667,59,1185308222
690,31.21275,121.408316666667,55,1185308237
691,31.21435,121.408083333333,59,1185308246
692,31.2157333333333,121.407383333333,55,1185308261
693,31.2170666666667,121.4068,55,1185308280
694,31.21755,121.406633333333,55,1185308288
695,31.2186,121.40635,52,1185308306
696,31.21915,121.40625,55,1185308323
697,31.2195666666667,121.406183333333,59,1185308333
698,31.2217333333333,121.406066666667,68,1185308373
699,31.2230333333333,121.406166666667,82,1185308388
700,31.2273666666667,121.40645,68,1185308426
701,31.2311166666667,121.4056,62,1185308450
702,31.2339666666667,121.406316666667,59,1185308465
703,31.2357,121.407166666667,62,1185308473
704,31.24125,121.411416666667,52,1185308511
705,31.2428333333333,121.41365,49,1185308527
706,31.2484666666667,121.424466666667,42,1185308631
