,Latitude,Longitude,Altitude,Date
2,39.9738333333333,116.332966666667,328,1177821264
3,39.9739,116.332733333333,328,1177821272
4,39.9738,116.332866666667,328,1177821285
5,39.9739166666667,116.332683333333,328,1177821303
6,39.9672166666667,116.332216666667,328,1177821428
7,39.9673166666667,116.33205,328,1177821435
8,39.9674666666667,116.331866666667,328,1177821450
9,39.967,116.33255,328,1177821474
10,39.96655,116.332716666667,328,1177821497
11,39.9663833333333,116.33885,111,1177821532
12,39.9662666666667,116.346133333333,137,1177821578
13,39.9644166666667,116.346916666667,147,1177821598
14,39.9592333333333,116.347266666667,239,1177821647
15,39.95755,116.348016666667,203,1177821662
16,39.95665,116.348533333333,203,1177821670
17,39.9557166666667,116.348733333333,193,1177821678
18,39.9519166666667,116.34895,187,1177821711
19,39.9478833333333,116.349966666667,173,1177821742
20,39.9441666666667,116.35005,200,1177821770
21,39.9432833333333,116.350033333333,209,1177821781
22,39.9428,116.349983333333,203,1177821791
23,39.9422166666667,116.349866666667,200,1177821805
24,39.9417166666667,116.349566666667,200,1177821814
25,39.9413166666667,116.349333333333,196,1177821824
26,39.9403166666667,116.3492,190,1177821847
27,39.9385833333333,116.349266666667,173,1177821898
28,39.9379,116.3493,187,1177821913
29,39.9377333333333,116.3493,200,1177821920
30,39.9357,116.349383333333,190,1177821955
31,39.9353833333333,116.3494,190,1177821959
32,39.9343166666667,116.349416666667,200,1177821997
33,39.9318333333333,116.349466666667,196,1177822021
34,39.9315666666667,116.349466666667,203,1177822051
35,39.93135,116.3494,252,1177822094
36,39.9311166666667,116.349533333333,252,1177822133
37,39.93095,116.35005,236,1177822136
38,39.9309,116.35825,160,1177822191
39,39.9308166666667,116.358516666667,229,1177822264
40,39.9302666666667,116.35855,232,1177822276
41,39.9297333333333,116.35855,236,1177822288
42,39.9292833333333,116.35855,236,1177822303
43,39.9285666666667,116.358516666667,246,1177822357
44,39.9285166666667,116.358183333333,209,1177822425
