,Latitude,Longitude,Altitude,Date
0,39.9664333333333,116.469033333333,65.0,2007-07-24 23:41:45
1,40.0355666666667,116.567333333333,88.0,2007-07-24 23:50:20
2,40.0460666666667,116.578216666667,88.0,2007-07-24 23:51:28
3,40.04675,116.579083333333,82.0,2007-07-24 23:52:31
4,40.0483,116.580883333333,78.0,2007-07-24 23:54:35
5,40.05165,116.583566666667,85.0,2007-07-24 23:55:51
6,40.0551333333333,116.584283333333,101.0,2007-07-24 23:57:50
7,40.0605833333333,116.583466666667,127.0,2007-07-24 23:58:53
8,40.06495,116.582783333333,147.0,2007-07-25 00:00:00
9,40.0658166666667,116.582633333333,150.0,2007-07-25 00:00:32
10,40.0690666666667,116.582133333333,157.0,2007-07-25 00:01:19
11,40.0793833333333,116.582633333333,157.0,2007-07-25 00:05:18
12,40.0789666666667,116.57825,108.0,2007-07-25 00:48:14
13,40.0766,116.57895,118.0,2007-07-25 00:49:44
14,31.1951,121.347666666667,918.0,2007-07-25 04:09:41
15,31.1880333333333,121.353733333333,918.0,2007-07-25 04:11:03
16,31.1893666666667,121.36685,62.0,2007-07-25 04:12:33
17,31.1934166666667,121.378683333333,55.0,2007-07-25 04:13:29
18,31.20145,121.39335,42.0,2007-07-25 04:14:36
19,31.20355,121.4012,49.0,2007-07-25 04:15:56
20,31.2073833333333,121.406783333333,72.0,2007-07-25 04:16:44
21,31.2217333333333,121.406066666667,68.0,2007-07-25 04:19:33
22,31.2273666666667,121.40645,68.0,2007-07-25 04:20:26
23,31.24125,121.411416666667,52.0,2007-07-25 04:21:51
24,31.2484666666667,121.424466666667,42.0,2007-07-25 04:23:51
25,31.2546833333333,121.43095,42.0,2007-07-25 04:25:16
26,31.261,121.4446,29.0,2007-07-25 04:33:22
27,31.2641833333333,121.441983333333,68.0,2007-07-25 07:05:52
28,31.26105,121.4445,68.0,2007-07-25 07:07:01
29,31.2605833333333,121.444766666667,3.0,2007-07-25 07:08:06
30,31.26035,121.444883333333,29.0,2007-07-25 07:09:54
31,31.25215,121.4466,26.0,2007-07-25 07:11:23
32,31.2501166666667,121.44745,3.0,2007-07-25 07:13:04
33,31.2496,121.4493,45.0,2007-07-25 07:14:23
34,31.2494166666667,121.449766666667,42.0,2007-07-25 07:15:49
35,31.2491666666667,121.449816666667,39.0,2007-07-25 07:16:53
36,31.2378333333333,121.501533333333,203.0,2007-07-25 09:45:54
37,31.2371666666667,121.50185,203.0,2007-07-25 09:47:01
38,31.2241,121.487816666667,203.0,2007-07-25 09:58:46
39,31.2235833333333,121.484333333333,203.0,2007-07-25 09:59:30
40,31.22325,121.483266666667,203.0,2007-07-25 10:00:47
41,31.2230833333333,121.48305,203.0,2007-07-25 10:01:18
42,31.223,121.4832,52.0,2007-07-25 10:02:00
43,31.2226,121.482683333333,19.0,2007-07-25 10:03:41
44,31.2218833333333,121.481716666667,32.0,2007-07-25 10:05:59
45,31.2214166666667,121.480966666667,42.0,2007-07-25 10:06:49
46,31.2213666666667,121.48065,45.0,2007-07-25 10:07:57
47,31.21945,121.47395,49.0,2007-07-25 10:09:23
48,31.2189166666667,121.472183333333,42.0,2007-07-25 10:09:58
49,31.2187833333333,121.472283333333,55.0,2007-07-25 10:10:29
