,Latitude,Longitude,Altitude,Date
0,39.9474,116.387783333333,150.0,1207379415.0
1,39.9474666666667,116.398166666667,127.0,1207379487.0
2,39.9472666666667,116.40145,121.0,1207379519.0
3,39.9560833333333,116.401866666667,134.0,1207379604.0
4,39.975045,116.338273,148.0,1208846399.0
5,40.7553416,117.8364849,0.0,1209773902.0
6,40.7333983,117.8241933,0.0,1209774322.0
7,40.7356133,117.8178599,0.0,1209774388.0
8,40.7232499,117.8128566,0.0,1209774504.0
9,40.6967416,117.82899,0.0,1209774735.0
10,40.6858783,117.8231716,0.0,1209774835.0
11,39.9709799,116.4184349,154.0,1211957102.0
12,39.968465,116.4108416,390.0,1216365463.0
13,39.9702666,116.41884,216.0,1216365779.0
14,39.977137,116.330744,202.0,1217487218.0
15,39.99164,116.326638,153.0,1217638145.0
16,39.97079,116.418454,131.0,1217639310.0
17,39.968078,116.412428,240.0,1217662582.0
18,39.991346,116.326699,179.0,1217663557.0
19,39.797561,119.421107,31.0,1218218687.0
20,39.635706,119.307566,19.0,1218220366.0
21,39.822995,119.479981,84.0,1218250863.0
22,39.826328,119.497719,2.0,1218309470.0
23,39.826485,119.498125,88.0,1218309562.0
