,Latitude,Longitude,Altitude,Date
0,34.2576333333333,108.942466666667,1302.0,1188864476.0
1,34.25435,108.942566666667,1328.0,1188864601.0
2,34.2471833333333,108.943966666667,1328.0,1188865807.0
3,34.2464,108.915566666667,1338.0,1188887157.0
4,34.2427333333333,108.9141,1269.0,1188889171.0
5,34.2427166666667,108.9188,1282.0,1188889237.0
6,34.2427833333333,108.923366666667,1286.0,1188889279.0
7,34.2429666666667,108.92805,1197.0,1188889314.0
8,34.24315,108.931433333333,1197.0,1188889355.0
9,34.2487166666667,108.929316666667,1374.0,1188889545.0
10,34.2412,108.934433333333,1345.0,1188941237.0
11,34.23775,108.934383333333,1318.0,1188941279.0
12,34.2320666666667,108.93305,1312.0,1188941392.0
13,34.2320666666667,108.925233333333,1318.0,1188941511.0
14,34.2339666666667,108.9213,1325.0,1188941569.0
15,34.2431666666667,108.900316666667,1368.0,1188941764.0
16,34.2441,108.8983,1391.0,1188941801.0
17,34.2420833333333,108.893733333333,1417.0,1188941924.0
18,34.23735,108.889933333333,1368.0,1188942022.0
