,Latitude,Longitude,Altitude,Date
313,39.9465,116.3877,150,1207379395
314,39.9474,116.387783333333,150,1207379415
315,39.9474666666667,116.398166666667,127,1207379487
316,39.9472666666667,116.40145,121,1207379519
317,39.9560833333333,116.401866666667,134,1207379604
4089,39.968638,116.415225,-404,1208845707
4090,39.968166,116.41538,77,1208845707
4091,39.967857,116.415369,351,1208845708
4092,39.967619,116.415365,531,1208845710
4093,39.967427,116.415362,698,1208845711
4094,39.967325,116.415331,806,1208845711
4095,39.967242,116.41524,889,1208845712
4096,39.967186,116.415201,946,1208845714
4097,39.967121,116.415105,992,1208845715
4098,39.967058,116.415025,1040,1208845715
4099,39.967034,116.414876,1079,1208845716
4100,39.966998,116.414727,1121,1208845718
4101,39.966966,116.414615,1151,1208845719
4102,39.966932,116.414494,1169,1208845719
4103,39.966898,116.414385,1191,1208845720
4104,39.966879,116.414262,1211,1208845722
4105,39.966842,116.414147,1244,1208845723
4106,39.96681,116.414047,1266,1208845723
4107,39.966775,116.413936,1289,1208845724
4108,39.966742,116.41386,1324,1208845726
4109,39.966718,116.413791,1358,1208845727
4110,39.96669,116.413732,1387,1208845727
4111,39.966655,116.413659,1417,1208845729
4112,39.966615,116.413569,1434,1208845730
4113,39.966617,116.41353,1456,1208845731
4114,39.966614,116.413486,1477,1208845731
4115,39.9666,116.413449,1503,1208845732
4116,39.966566,116.413399,1527,1208845734
4117,39.966551,116.413394,1553,1208845734
4118,39.966518,116.413391,1576,1208845735
4119,39.966504,116.413408,1605,1208845737
4120,39.96645,116.413408,1629,1208845738
4121,39.968041,116.412772,100,1208845741
4122,39.967998,116.412743,100,1208845742
4123,39.968003,116.412737,103,1208845745
4124,39.968016,116.412698,106,1208845746
4125,39.968032,116.412689,107,1208845749
4126,39.968044,116.412707,107,1208845750
4127,39.968055,116.412716,106,1208845753
4128,39.968064,116.412715,105,1208845754
4129,39.968068,116.412719,105,1208845757
4130,39.968069,116.412711,105,1208845758
4131,39.968064,116.412711,105,1208845761
4132,39.968053,116.412703,105,1208845762
4133,39.968005,116.412671,107,1208845765
4134,39.968006,116.412563,108,1208845766
4135,39.968001,116.412502,108,1208845768
4136,39.967996,116.412436,108,1208845769
4137,39.967992,116.412369,109,1208845769
4138,39.967989,116.4123,109,1208845770
4139,39.967986,116.412229,109,1208845772
4140,39.967985,116.412152,110,1208845773
4141,39.967979,116.412066,110,1208845773
4142,39.967975,116.411983,110,1208845774
4143,39.967969,116.411898,111,1208845776
4144,39.967962,116.411812,111,1208845777
4145,39.967951,116.411722,112,1208845777
4146,39.967934,116.411626,113,1208845778
4147,39.967925,116.411537,113,1208845780
4148,39.967914,116.411446,114,1208845781
4149,39.967912,116.411361,115,1208845781
4150,39.96791,116.411278,116,1208845782
4151,39.967904,116.411189,117,1208845784
4152,39.967914,116.4111,118,1208845785
4153,39.967908,116.410992,120,1208845785
4154,39.96791,116.41089,122,1208845787
4155,39.967907,116.410806,123,1208845788
4156,39.967915,116.410695,125,1208845788
4157,39.967923,116.410579,127,1208845789
4158,39.967907,116.410486,128,1208845791
4159,39.967895,116.410378,129,1208845792
4160,39.96789,116.410258,130,1208845792
4161,39.967889,116.41013,132,1208845793
4162,39.967887,116.410007,134,1208845795
4163,39.967884,116.409887,135,1208845796
4164,39.967882,116.409776,136,1208845796
4165,39.96788,116.409668,137,1208845797
4166,39.967881,116.409561,138,1208845799
4167,39.96788,116.409466,138,1208845800
4168,39.967875,116.409376,138,1208845800
4169,39.967874,116.409288,139,1208845801
4170,39.967871,116.409209,139,1208845803
4171,39.967872,116.409123,139,1208845804
4172,39.967873,116.409054,139,1208845804
4173,39.96787,116.408988,139,1208845805
4174,39.967865,116.408924,138,1208845807
4175,39.967858,116.408865,138,1208845808
4176,39.967848,116.408728,134,1208845809
4177,39.967844,116.408642,131,1208845811
4178,39.967837,116.408572,130,1208845812
4179,39.967816,116.408514,131,1208845812
4180,39.967799,116.408419,131,1208845814
4181,39.967786,116.408332,131,1208845815
4182,39.967773,116.40824,132,1208845815
4183,39.967759,116.408155,130,1208845816
4184,39.967757,116.408045,130,1208845818
4185,39.967748,116.407949,129,1208845819
4186,39.967742,116.407843,129,1208845819
4187,39.967732,116.407734,128,1208845820
4188,39.967722,116.407604,126,1208845822
4189,39.967712,116.407467,125,1208845823
4190,39.967707,116.407324,128,1208845823
4191,39.967698,116.407176,127,1208845824
4192,39.967687,116.407032,127,1208845826
4193,39.967683,116.406859,128,1208845827
4194,39.967675,116.406703,128,1208845827
4195,39.967668,116.406556,128,1208845828
4196,39.967656,116.406413,127,1208845830
4197,39.967647,116.406262,127,1208845831
4198,39.967667,116.406066,123,1208845831
4199,39.967677,116.405894,122,1208845832
4200,39.967673,116.405722,122,1208845834
4201,39.967661,116.40554,121,1208845835
4202,39.967638,116.405364,124,1208845835
4203,39.967632,116.405179,124,1208845836
4204,39.967636,116.404989,124,1208845838
4205,39.967639,116.404798,124,1208845839
4206,39.967637,116.404609,124,1208845839
4207,39.967634,116.404414,125,1208845841
4208,39.967631,116.404221,125,1208845842
4209,39.967626,116.404024,126,1208845842
4210,39.967623,116.403823,129,1208845843
4211,39.967621,116.403626,130,1208845845
4212,39.967613,116.40343,131,1208845846
4213,39.967605,116.403238,131,1208845846
4214,39.9676,116.403049,131,1208845847
4215,39.967594,116.402859,131,1208845849
4216,39.967588,116.402667,132,1208845850
4217,39.967585,116.402477,132,1208845850
4218,39.967584,116.402287,133,1208845851
4219,39.96758,116.402099,135,1208845853
4220,39.967575,116.401909,137,1208845854
4221,39.967571,116.401723,138,1208845854
4222,39.967566,116.401532,140,1208845855
4223,39.967561,116.401349,141,1208845857
4224,39.967558,116.40117,142,1208845858
4225,39.967554,116.400993,143,1208845858
4226,39.96755,116.400822,144,1208845859
4227,39.967548,116.400655,144,1208845861
4228,39.967548,116.400489,143,1208845862
4229,39.967543,116.400327,144,1208845862
4230,39.96754,116.400166,143,1208845864
4231,39.967534,116.400007,139,1208845865
4232,39.967525,116.399845,137,1208845866
4233,39.967519,116.399676,137,1208845866
4234,39.967514,116.399508,136,1208845868
4235,39.967508,116.39934,133,1208845869
4236,39.9675,116.399167,132,1208845870
4237,39.967496,116.398997,130,1208845870
4238,39.967492,116.398827,127,1208845872
4239,39.967485,116.398651,126,1208845873
4240,39.967483,116.398469,125,1208845873
4241,39.967476,116.398283,124,1208845874
4242,39.967468,116.398093,124,1208845876
4243,39.967461,116.39791,120,1208845877
4244,39.967456,116.397724,120,1208845877
4245,39.967452,116.397537,119,1208845878
4246,39.967449,116.397356,117,1208845880
4247,39.967447,116.397174,118,1208845881
4248,39.967441,116.397,118,1208845881
4249,39.967438,116.396831,118,1208845882
4250,39.967436,116.396666,118,1208845884
4251,39.967426,116.396496,116,1208845885
4252,39.967415,116.396338,114,1208845885
4253,39.967409,116.396184,115,1208845886
4254,39.967405,116.39603,116,1208845888
4255,39.967399,116.395875,116,1208845889
4256,39.967393,116.395716,115,1208845889
4257,39.967388,116.395556,115,1208845890
4258,39.967379,116.395389,117,1208845892
4259,39.967371,116.395216,117,1208845893
4260,39.967363,116.395038,117,1208845893
4261,39.967356,116.39485,116,1208845894
4262,39.967348,116.394652,117,1208845896
4263,39.967342,116.394458,115,1208845897
4264,39.967333,116.394258,115,1208845897
4265,39.967326,116.394059,116,1208845899
4266,39.967322,116.393865,116,1208845900
4267,39.967318,116.393668,116,1208845901
4268,39.967312,116.393469,115,1208845901
4269,39.967307,116.393278,115,1208845903
4270,39.967302,116.393081,115,1208845904
4271,39.967301,116.39288,114,1208845904
4272,39.967294,116.392683,114,1208845905
4273,39.967288,116.392479,114,1208845907
4274,39.967274,116.392278,115,1208845908
4275,39.967268,116.392072,116,1208845908
4276,39.967256,116.39186,117,1208845909
4277,39.967246,116.391654,118,1208845911
4278,39.967238,116.391455,118,1208845912
4279,39.967234,116.391259,119,1208845912
4280,39.967232,116.391064,119,1208845913
4281,39.96723,116.390872,119,1208845915
4282,39.967226,116.390689,119,1208845916
4283,39.967223,116.390506,119,1208845916
4284,39.967224,116.390324,119,1208845917
4285,39.967217,116.390148,119,1208845919
4286,39.96721,116.389968,119,1208845920
4287,39.967207,116.389781,118,1208845920
4288,39.9672,116.389594,118,1208845921
