,Latitude,Longitude,Altitude,Date
101,39.9756333333333,116.329133333333,400,1176412787
102,39.9756333333333,116.328483333333,390,1176412795
103,39.97595,116.328016666667,390,1176412806
104,39.9764833333333,116.327916666667,390,1176412814
105,39.9769333333333,116.327833333333,390,1176412829
106,39.9779666666667,116.3278,390,1176412841
107,39.9784166666667,116.327766666667,390,1176412855
108,39.9786333333333,116.325416666667,390,1176412880
109,39.9806833333333,116.327283333333,390,1176412883
110,39.9811333333333,116.327266666667,147,1176412887
111,39.9816,116.327233333333,134,1176412891
112,39.98215,116.3272,134,1176412895
113,39.9826,116.3272,137,1176412899
114,39.9831333333333,116.3272,137,1176412906
115,39.9836666666667,116.3272,137,1176412910
116,39.9841333333333,116.327133333333,209,1176412983
117,39.9846333333333,116.327116666667,203,1176412991
118,39.9850833333333,116.327116666667,190,1176412996
119,39.9855833333333,116.327083333333,180,1176413003
120,39.9860666666667,116.327033333333,180,1176413011
121,39.9865166666667,116.326816666667,285,1176413054
122,39.9870333333333,116.32675,301,1176413061
123,39.9875166666667,116.326733333333,249,1176413066
124,39.9879666666667,116.326733333333,223,1176413073
125,39.98845,116.326733333333,206,1176413080
126,39.989,116.326733333333,180,1176413087
127,39.9895333333333,116.326733333333,177,1176413092
128,39.9900666666667,116.326716666667,177,1176413096
129,39.9905666666667,116.326716666667,177,1176413104
130,39.9910833333333,116.3267,187,1176413126
131,39.9914833333333,116.326416666667,180,1176413142
132,39.9915166666667,116.3258,180,1176413153
133,39.9918,116.325316666667,229,1176413200
134,39.9919333333333,116.324766666667,242,1176413253
136,39.99175,116.326633333333,528,1176418996
137,39.9912666666667,116.326633333333,226,1176419085
138,39.99075,116.3267,226,1176419093
139,39.9902333333333,116.326733333333,226,1176419097
140,39.9897166666667,116.326733333333,223,1176419101
141,39.9892166666667,116.326733333333,216,1176419105
142,39.9887666666667,116.32675,203,1176419109
143,39.9882833333333,116.326783333333,196,1176419116
144,39.9877833333333,116.326816666667,193,1176419123
145,39.9873166666667,116.326833333333,187,1176419129
146,39.98685,116.326866666667,209,1176419178
147,39.9864,116.326883333333,209,1176419186
148,39.9859166666667,116.326966666667,209,1176419259
149,39.9854333333333,116.32695,209,1176419379
150,39.98495,116.327,209,1176419503
151,39.9844666666667,116.327033333333,209,1176419510
152,39.98395,116.3271,209,1176419514
153,39.98345,116.327116666667,209,1176419518
154,39.9829166666667,116.32715,209,1176419522
155,39.9823833333333,116.327183333333,209,1176419526
156,39.9819,116.3272,209,1176419530
157,39.9814,116.327216666667,209,1176419537
158,39.9809,116.32725,213,1176419543
159,39.9804333333333,116.327266666667,206,1176419552
160,39.97995,116.327266666667,193,1176419576
161,39.9794833333333,116.327316666667,193,1176419582
162,39.9790166666667,116.32735,193,1176419586
163,39.9784666666667,116.327366666667,193,1176419590
164,39.9778833333333,116.327416666667,193,1176419594
165,39.9773833333333,116.327416666667,193,1176419598
166,39.9769,116.32745,193,1176419606
167,39.9764333333333,116.327466666667,193,1176419613
168,39.97595,116.3275,193,1176419619
169,39.9754833333333,116.327466666667,187,1176419727
170,39.9759666666667,116.327566666667,190,1176419741
171,39.9764166666667,116.327466666667,190,1176419776
172,39.97685,116.327683333333,190,1176419795
173,39.9768833333333,116.328333333333,190,1176419808
174,39.9769333333333,116.328933333333,190,1176419819
175,39.97695,116.329516666667,190,1176419826
176,39.9769666666667,116.330166666667,190,1176419834
177,39.9769333333333,116.330833333333,190,1176419842
178,39.9769333333333,116.33145,190,1176419850
179,39.9764666666667,116.331566666667,190,1176419860
180,39.97595,116.331583333333,190,1176419866
181,39.9756,116.331216666667,190,1176419876
182,39.9755333333333,116.330516666667,190,1176419881
1351,39.9756833333333,116.330366666667,170,1181687294
1352,39.9754833333333,116.330366666667,187,1181687306
1353,39.9753166666667,116.330216666667,190,1181687321
1354,39.97535,116.327883333333,193,1181687350
1355,39.9758666666667,116.3276,190,1181687361
1356,39.9765166666667,116.327516666667,200,1181687372
1357,39.9795,116.3275,209,1181687460
1358,39.9810166666667,116.327383333333,206,1181687481
1359,39.9829,116.32735,209,1181687511
1360,39.9833833333333,116.327366666667,206,1181687518
1361,39.98425,116.32735,206,1181687531
1362,39.9845166666667,116.328116666667,203,1181687544
1363,39.9868666666667,116.402383333333,144,1181687954
1364,39.98675,116.402616666667,144,1181687965
