,Latitude,Longitude,Altitude,Date
0,39.9748,116.34635,413.0,1207337414.0
1,39.9763666666667,116.347733333333,413.0,1207337448.0
2,39.9849833333333,116.347466666667,193.0,1207337522.0
3,39.98565,116.35635,183.0,1207337587.0
4,39.9870666666667,116.410266666667,147.0,1207337907.0
5,39.9852666666667,116.4106,150.0,1207337951.0
6,39.9823666666667,116.410866666667,177.0,1207338052.0
7,39.9820333333333,116.417766666667,134.0,1207338135.0
8,39.9789333333333,116.4181,223.0,1207338204.0
9,39.97135,116.418466666667,183.0,1207338313.0
10,39.9714,116.422616666667,164.0,1207338389.0
11,39.9474,116.387783333333,150.0,1207379415.0
12,39.9474666666667,116.398166666667,127.0,1207379487.0
13,39.9472666666667,116.40145,121.0,1207379519.0
14,39.9560833333333,116.401866666667,134.0,1207379604.0
15,39.975045,116.338273,148.0,1208846399.0
16,39.987778,116.416589,161.0,1209774213.0
17,39.985844,116.350133,141.0,1209774909.0
18,39.975651,116.330258,206.0,1209775573.0
19,39.974728,116.312995,401.0,1209932321.0
20,39.966391,116.314681,154.0,1209932568.0
21,39.95239,116.317434,157.0,1209932874.0
22,39.96576,116.328235,165.0,1209937154.0
23,39.975603,116.33123,212.0,1209937568.0
24,39.969433,116.418729,127.0,1210576046.0
25,39.975218,116.331228,143.0,1210576858.0
26,39.984352,116.327253,189.0,1211092519.0
27,39.989763,116.326887,136.0,1211092712.0
28,39.967988,116.412355,340.0,1211442167.0
29,39.97555,116.330258,157.0,1211443011.0
30,39.976915,116.329072,142.0,1211443199.0
31,39.903881,116.420792,85.0,1212767793.0
32,39.991093,116.326888,134.0,1212998775.0
33,39.995327,116.326439,575.0,1213201590.0
34,39.991816,116.326513,234.0,1213201781.0
35,39.975632,116.330862,205.0,1213202579.0
36,39.986541,116.43737,245.0,1213890979.0
37,39.963788,116.472437,242.0,1213891310.0
38,39.860159,116.493787,104.0,1213892374.0
39,39.860177,116.49366,71.0,1213893431.0
40,39.990952,116.326791,129.0,1214325543.0
41,39.994554,116.326764,188.0,1214325786.0
42,39.975429,116.330822,186.0,1214341065.0
43,39.975364,116.331081,179.0,1214341152.0
44,39.975874,116.330818,179.0,1214341210.0
45,39.999813,116.32198,94.0,1214374382.0
46,39.975289,116.330872,178.0,1216968111.0
47,39.974714,116.327669,160.0,1217487054.0
48,39.977011,116.331044,321.0,1217487222.0
49,39.99164,116.326638,153.0,1217638145.0
50,39.97079,116.418454,131.0,1217639310.0
51,39.968078,116.412428,240.0,1217662582.0
52,39.991346,116.326699,179.0,1217663557.0
53,39.797561,119.421107,31.0,1218218687.0
54,39.635706,119.307566,19.0,1218220366.0
55,39.822995,119.479981,84.0,1218250863.0
56,39.826328,119.497719,2.0,1218309470.0
57,39.826485,119.498125,88.0,1218309562.0
58,39.915023,116.447593,231.0,1219207015.0
59,39.946279,116.467386,157.0,1219208280.0
60,39.975234,116.33084,131.0,1219217484.0
61,39.97558,116.330826,177.0,1219649989.0
62,39.971429,116.422628,130.0,1220127435.0
63,39.978844,116.310768,193.0,1221768032.0
64,39.938166,116.430066,212.0,1223673848.0
65,39.976728,116.411491,110.0,1227682871.0
