,Latitude,Longitude,Altitude,Date
0,39.9738333333333,116.332966666667,328.0,2007-04-29 12:34:24
1,39.9672166666667,116.332216666667,328.0,2007-04-29 12:37:08
2,39.9663833333333,116.33885,111.0,2007-04-29 12:38:52
3,39.9662666666667,116.346133333333,137.0,2007-04-29 12:39:38
4,39.9592333333333,116.347266666667,239.0,2007-04-29 12:40:47
5,39.9519166666667,116.34895,187.0,2007-04-29 12:41:51
6,39.9478833333333,116.349966666667,173.0,2007-04-29 12:42:22
7,39.9385833333333,116.349266666667,173.0,2007-04-29 12:44:58
8,39.9357,116.349383333333,190.0,2007-04-29 12:45:55
9,39.9343166666667,116.349416666667,200.0,2007-04-29 12:46:37
10,39.93135,116.3494,252.0,2007-04-29 12:48:14
11,39.9311166666667,116.349533333333,252.0,2007-04-29 12:48:53
12,39.9309,116.35825,160.0,2007-04-29 12:49:51
13,39.9308166666667,116.358516666667,229.0,2007-04-29 12:51:04
14,39.9285666666667,116.358516666667,246.0,2007-04-29 12:52:37
