,Latitude,Longitude,Altitude,Date
7628,39.97155,116.3250849,0,1210995875
7629,39.97155,116.3250849,0,1210995876
7630,39.97155,116.3250849,0,1210995879
7631,39.97155,116.3250833,0,1210995880
7632,39.971575,116.3250383,0,1210995886
7633,39.9715883,116.3250166,0,1210995887
7634,39.9716116,116.324985,0,1210995890
7635,39.9716166,116.32495,0,1210995891
7636,39.9716149,116.3249216,0,1210995894
7637,39.9716283,116.3248883,0,1210995895
7638,39.9716283,116.3248366,0,1210995899
7639,39.9717233,116.3247833,0,1210995903
7640,39.97173,116.3247849,0,1210995904
7641,39.9717183,116.3247716,0,1210995907
7642,39.9717283,116.3247549,0,1210995910
7643,39.9717316,116.3247366,0,1210995911
7644,39.9717483,116.3247166,0,1210995914
7645,39.9717699,116.3246883,0,1210995915
7646,39.97179,116.3246583,0,1210995918
7647,39.9717966,116.3246283,0,1210995919
7648,39.9718066,116.3246016,0,1210995922
7649,39.9718166,116.3245766,0,1210995923
7650,39.9718266,116.3245533,0,1210995926
7651,39.9718316,116.3245049,0,1210995927
7652,39.97186,116.3244999,0,1210995930
7653,39.971885,116.3244833,0,1210995931
7654,39.9719099,116.3244666,0,1210995934
7655,39.97194,116.3244566,0,1210995937
7656,39.9719716,116.3244566,0,1210995938
7657,39.971985,116.3244466,0,1210995941
7658,39.9720066,116.3244266,0,1210995942
7659,39.9720266,116.3244233,0,1210995945
7660,39.9720716,116.3244566,0,1210995946
7661,39.9721299,116.3244699,0,1210995949
7662,39.9721483,116.32448,0,1210995950
7663,39.9721866,116.3244783,0,1210995953
7664,39.9722083,116.3244849,0,1210995954
7665,39.97222,116.3244966,0,1210995957
7666,39.9722399,116.3245099,0,1210995958
7667,39.9722583,116.3245049,0,1210995961
7668,39.9722833,116.3244999,0,1210995963
7669,39.9722866,116.3245199,0,1210995964
7670,39.9723083,116.3245266,0,1210995967
7671,39.9723316,116.3245433,0,1210995968
7672,39.9723399,116.3245666,0,1210995971
7673,39.9723233,116.3246116,0,1210995973
7674,39.97232,116.3246449,0,1210995976
7675,39.9723333,116.3246683,0,1210995977
7676,39.9723383,116.3246933,0,1210995980
7677,39.972345,116.3247349,0,1210995984
7678,39.97235,116.3247566,0,1210995985
7679,39.9723616,116.3247883,0,1210995988
7680,39.9723583,116.3248199,0,1210995989
7681,39.9723616,116.3248466,0,1210995991
7682,39.97235,116.3248933,0,1210995994
7683,39.97236,116.3249249,0,1210995995
7684,39.972345,116.3249799,0,1210995998
7685,39.972365,116.3249949,0,1210995999
7686,39.9723733,116.3250583,0,1210996003
7687,39.9723566,116.3250833,0,1210996006
7688,39.9723399,116.3251616,0,1210996008
7689,39.9723383,116.3252016,0,1210996011
7690,39.9723249,116.3252416,0,1210996013
7691,39.9723283,116.3252749,0,1210996015
7692,39.9723283,116.3253049,0,1210996016
7693,39.9723149,116.3253416,0,1210996018
7694,39.9723149,116.3253716,0,1210996021
7695,39.9723099,116.3253983,0,1210996022
7696,39.9723166,116.3254183,0,1210996025
7697,39.9723266,116.3254433,0,1210996026
7698,39.9723316,116.3254616,0,1210996029
7699,39.9723766,116.32549,0,1210996030
7700,39.9723816,116.3255033,0,1210996033
7701,39.97239,116.3255666,0,1210996038
7702,39.9723983,116.3255833,0,1210996039
7703,39.972405,116.3255983,0,1210996042
7704,39.97243,116.3256083,0,1210996044
7705,39.9724516,116.3256166,0,1210996045
7706,39.9725016,116.3256266,0,1210996048
7707,39.9725216,116.3256416,0,1210996049
7708,39.9725099,116.3256716,0,1210996052
7709,39.9724616,116.3257983,0,1210996060
7710,39.9724733,116.3258499,0,1210996061
7711,39.9724866,116.3258816,0,1210996064
7712,39.9724799,116.3259183,0,1210996065
7713,39.972475,116.3259549,0,1210996068
7714,39.9724799,116.3259966,0,1210996069
7715,39.9724816,116.3260066,0,1210996072
7716,39.9723616,116.3261766,0,1210996080
7717,39.9722283,116.3263949,0,1210996098
7718,39.9724066,116.3267233,0,1210996123
7719,39.9731183,116.3274849,0,1210996215
7720,39.9731383,116.3274766,0,1210996218
7721,39.9731466,116.3274633,0,1210996219
7722,39.9731516,116.3274549,0,1210996222
7723,39.9731716,116.3274483,0,1210996223
7724,39.9731866,116.327445,0,1210996226
7725,39.9731983,116.3274399,0,1210996227
7726,39.973205,116.3274383,0,1210996230
7727,39.9732116,116.3274416,0,1210996231
7728,39.9732166,116.3274399,0,1210996234
7729,39.9732283,116.3274399,0,1210996235
7730,39.9732383,116.3274499,0,1210996238
7731,39.9733766,116.3275749,0,1210996269
7732,39.9734533,116.3275383,0,1210996270
7733,39.973525,116.3275133,0,1210996273
7734,39.97361,116.3274933,0,1210996274
7735,39.9736233,116.3274783,0,1210996277
7736,39.9736383,116.3274666,0,1210996279
7737,39.9736633,116.3274566,0,1210996281
7738,39.9736833,116.3274483,0,1210996282
7739,39.97371,116.3274416,0,1210996284
7740,39.9737416,116.3274333,0,1210996287
7741,39.9737699,116.3274283,0,1210996288
7742,39.9737949,116.3274216,0,1210996291
7743,39.9738183,116.3274166,0,1210996292
7744,39.9738483,116.3274083,0,1210996295
7745,39.9738716,116.3274066,0,1210996296
7746,39.9738983,116.3274033,0,1210996299
7747,39.9739266,116.3273999,0,1210996300
7748,39.973945,116.3273983,0,1210996303
7749,39.9739616,116.3273983,0,1210996304
7750,39.9739816,116.3273966,0,1210996307
7751,39.9740016,116.3273916,0,1210996308
7752,39.9740083,116.3273966,0,1210996311
7753,39.9739949,116.3274116,0,1210996312
7754,39.9739516,116.3274516,0,1210996315
7755,39.9740633,116.3274083,0,1210996319
7756,39.9741049,116.3273966,0,1210996322
7757,39.97413,116.3273866,0,1210996323
7758,39.9741566,116.3273766,0,1210996326
7759,39.9741899,116.3273683,0,1210996327
7760,39.9742116,116.32736,0,1210996330
7761,39.9742383,116.3273516,0,1210996331
7762,39.9742633,116.327345,0,1210996334
7763,39.9742833,116.32734,0,1210996335
7764,39.9742999,116.3273366,0,1210996338
7765,39.9743116,116.3273349,0,1210996339
7766,39.974325,116.3273333,0,1210996342
7767,39.9743416,116.3273299,0,1210996343
7768,39.9743566,116.3273333,0,1210996346
7769,39.9745366,116.32741,0,1210996373
7770,39.9745916,116.3273849,0,1210996374
7771,39.974645,116.3273649,0,1210996377
7772,39.9746983,116.3273499,0,1210996378
7773,39.9747366,116.3273366,0,1210996381
7774,39.974775,116.327325,0,1210996382
7775,39.9748083,116.3273183,0,1210996385
7776,39.9748483,116.3273116,0,1210996386
7777,39.9748799,116.3273066,0,1210996389
7778,39.9749349,116.3273016,0,1210996391
7779,39.9749633,116.3272999,0,1210996392
7780,39.9749883,116.3272999,0,1210996395
7781,39.9750149,116.3272999,0,1210996396
7782,39.97504,116.3272999,0,1210996399
7783,39.9750599,116.3273066,0,1210996400
7784,39.9750783,116.3273116,0,1210996403
7785,39.9750966,116.3273216,0,1210996404
7786,39.9751133,116.3273349,0,1210996407
7787,39.9751016,116.3273733,0,1210996408
7788,39.9750816,116.32741,0,1210996411
7789,39.9750666,116.3274383,0,1210996412
7790,39.9750516,116.3274549,0,1210996415
7791,39.9750349,116.3274749,0,1210996416
7792,39.9750116,116.3274983,0,1210996419
7793,39.9748649,116.3277499,0,1210996449
7794,39.9749533,116.3277349,0,1210996454
7795,39.9749916,116.3277266,0,1210996455
7796,39.9750133,116.3277333,0,1210996458
7797,39.9751083,116.3276799,0,1210996459
7798,39.9751516,116.3276716,0,1210996462
7799,39.9751783,116.3276716,0,1210996463
7800,39.9752066,116.327675,0,1210996466
7801,39.9752283,116.3276883,0,1210996467
7802,39.9750583,116.327815,0,1210996470
7803,39.9750516,116.3278316,0,1210996471
7804,39.9750516,116.3278466,0,1210996474
7805,39.9750483,116.3278733,0,1210996475
7806,39.97504,116.3279033,0,1210996478
7807,39.9750383,116.3279316,0,1210996480
7808,39.9750366,116.3279583,0,1210996481
7809,39.9750366,116.3279866,0,1210996484
7810,39.9750366,116.3280133,0,1210996485
7811,39.9750333,116.3280483,0,1210996488
7812,39.9750349,116.3280699,0,1210996489
7813,39.97504,116.3280866,0,1210996492
7814,39.9750433,116.3281066,0,1210996493
7815,39.97505,116.3281233,0,1210996496
7816,39.97507,116.3281399,0,1210996497
7817,39.9750999,116.3281416,0,1210996500
7818,39.9751183,116.3281483,0,1210996501
7819,39.9751449,116.3281533,0,1210996504
7820,39.9751583,116.3281749,0,1210996505
7821,39.9751183,116.3282283,0,1210996508
7822,39.9751066,116.3282566,0,1210996509
7823,39.9750883,116.3283016,0,1210996512
7824,39.9750749,116.3283383,0,1210996513
7825,39.9750633,116.328375,0,1210996516
7826,39.9750566,116.328405,0,1210996517
7827,39.9750516,116.3284299,0,1210996520
7828,39.9750466,116.3284549,0,1210996521
7829,39.9750383,116.3284933,0,1210996524
7830,39.9750283,116.3285399,0,1210996525
7831,39.9750216,116.3285833,0,1210996528
7832,39.9750166,116.328615,0,1210996529
7833,39.9750149,116.3286383,0,1210996531
7834,39.9750149,116.3286616,0,1210996534
7835,39.9750116,116.3286866,0,1210996535
7836,39.9750116,116.3287183,0,1210996538
7837,39.9750133,116.3287483,0,1210996539
7838,39.9750116,116.328775,0,1210996542
7839,39.9750116,116.3287949,0,1210996543
7840,39.9750083,116.3288183,0,1210996546
7841,39.9750049,116.3288399,0,1210996547
7842,39.9750016,116.3288733,0,1210996550
7843,39.97501,116.3288749,0,1210996551
7844,39.9750133,116.3288849,0,1210996554
7845,39.97501,116.3289283,0,1210996558
7846,39.9750066,116.3289566,0,1210996561
7847,39.9750066,116.3289783,0,1210996562
7848,39.9750183,116.3290066,0,1210996565
7849,39.9750283,116.3290266,0,1210996566
7850,39.9750366,116.329055,0,1210996569
7851,39.9750433,116.3290883,0,1210996570
7852,39.9750566,116.3291216,0,1210996573
7853,39.975095,116.3290983,0,1210996574
7854,39.9751133,116.3290916,0,1210996577
7855,39.97519,116.3290749,0,1210996582
7856,39.9752183,116.3290783,0,1210996584
7857,39.9752483,116.3290799,0,1210996585
7858,39.975275,116.3290749,0,1210996588
7859,39.9752983,116.32907,0,1210996589
7860,39.9753233,116.3290599,0,1210996592
7861,39.97535,116.329055,0,1210996593
7862,39.975375,116.329055,0,1210996596
7863,39.9753949,116.3290566,0,1210996597
7864,39.9754099,116.3290599,0,1210996600
7865,39.97542,116.3290683,0,1210996601
7866,39.9754266,116.3290799,0,1210996604
7867,39.9754433,116.3290966,0,1210996605
7868,39.9754433,116.3291183,0,1210996608
7869,39.9754316,116.3291499,0,1210996609
7870,39.9754333,116.3291799,0,1210996612
7871,39.9754333,116.3292083,0,1210996613
7872,39.9754383,116.3292333,0,1210996616
7873,39.9754366,116.3292633,0,1210996617
7874,39.9754249,116.3293033,0,1210996620
7875,39.9754183,116.3293383,0,1210996621
7876,39.9754066,116.329385,0,1210996624
7877,39.9754033,116.3294133,0,1210996625
7878,39.9753816,116.3294749,0,1210996628
7879,39.9753716,116.3295216,0,1210996629
7880,39.9753699,116.3295566,0,1210996632
7881,39.9753683,116.3295883,0,1210996633
7882,39.9753616,116.3296249,0,1210996636
7883,39.9753666,116.3296499,0,1210996638
7884,39.9753683,116.3296766,0,1210996639
7885,39.9753733,116.3297033,0,1210996642
7886,39.9753733,116.3297366,0,1210996643
7887,39.9753699,116.3297683,0,1210996646
7888,39.9753616,116.3297999,0,1210996647
7889,39.9753549,116.32984,0,1210996650
7890,39.9753483,116.3298983,0,1210996651
7891,39.9753516,116.3299283,0,1210996654
7892,39.9753516,116.3299549,0,1210996655
7893,39.9753533,116.3299866,0,1210996658
7894,39.9753516,116.3300116,0,1210996659
7895,39.9753633,116.3300183,0,1210996662
7896,39.9753583,116.33005,0,1210996663
7897,39.9753549,116.3300783,0,1210996666
7898,39.9753533,116.3301083,0,1210996667
7899,39.9753483,116.330135,0,1210996670
7900,39.9753483,116.3301583,0,1210996671
7901,39.9753516,116.3301866,0,1210996674
7902,39.9753633,116.3302066,0,1210996675
7903,39.9753799,116.3302283,0,1210996678
7904,39.9753883,116.3302516,0,1210996679
7905,39.9753966,116.3302799,0,1210996682
7906,39.9754,116.3303066,0,1210996683
7907,39.97539,116.3303399,0,1210996686
7908,39.9753866,116.3303666,0,1210996688
7909,39.9753833,116.3303933,0,1210996690
7910,39.9753783,116.33043,0,1210996691
7911,39.9753783,116.3304566,0,1210996693
7912,39.9753716,116.3304916,0,1210996696
7913,39.975375,116.3305266,0,1210996697
7914,39.9753799,116.3305499,0,1210996700
7915,39.9753916,116.33057,0,1210996701
7916,39.9754083,116.3305816,0,1210996704
7917,39.9754233,116.3306016,0,1210996705
7918,39.9754316,116.330625,0,1210996708
7919,39.9754366,116.3306516,0,1210996709
7920,39.975445,116.3306733,0,1210996712
7921,39.9754533,116.3307033,0,1210996713
7922,39.9754633,116.33073,0,1210996716
7923,39.9754683,116.3307483,0,1210996717
7924,39.9754683,116.3307699,0,1210996720
7925,39.9754716,116.3308033,0,1210996721
7926,39.975475,116.3308333,0,1210996724
7927,39.9754833,116.3308583,0,1210996725
7928,39.9754949,116.330885,0,1210996728
7929,39.9755066,116.3309149,0,1210996729
7930,39.9755049,116.3309483,0,1210996732
7931,39.9755099,116.3309733,0,1210996733
7932,39.975545,116.3309533,0,1210996736
7933,39.9756183,116.3309216,0,1210996737
7934,39.9756433,116.3308966,0,1210996740
7935,39.9756716,116.3308783,0,1210996741
7936,39.975695,116.3308666,0,1210996744
7937,39.9757349,116.3308616,0,1210996746
7938,39.9757733,116.3308566,0,1210996747
7939,39.9757849,116.3308283,0,1210996750
7940,39.9757183,116.3307216,0,1210996751
7941,39.975555,116.3306233,0,1210996754
7942,39.9755199,116.3306133,0,1210996755
7943,39.975835,116.3308749,0,1210996763
7944,39.9758833,116.330905,0,1210996764
7945,39.9758683,116.330905,0,1210996767
16088,39.9714299,116.3251066,164,1211604046
16089,39.9714299,116.3251066,164,1211604047
16090,39.9714299,116.3251066,164,1211604051
16091,39.9714299,116.3251066,164,1211604055
16092,39.9714299,116.3251066,164,1211604056
16093,39.9714466,116.325035,164,1211604062
16094,39.9714783,116.3250066,164,1211604065
16095,39.9715166,116.3249899,164,1211604066
16096,39.9715416,116.3249666,164,1211604069
16097,39.9715666,116.3249616,164,1211604070
16098,39.971565,116.3249416,164,1211604073
16099,39.9714916,116.3248183,164,1211604085
16100,39.9714783,116.3247849,164,1211604086
16101,39.97151,116.3247466,164,1211604089
16102,39.971575,116.3247116,164,1211604090
16103,39.9716116,116.3246649,164,1211604093
16104,39.9716683,116.3246166,164,1211604094
16105,39.9717766,116.3244983,164,1211604101
16106,39.9739433,116.3274566,164,1211604345
16107,39.9735716,116.3274233,164,1211604348
16108,39.9735783,116.3274466,164,1211604351
16109,39.9735483,116.3274499,164,1211604352
16110,39.9735516,116.3274666,164,1211604355
16111,39.9735833,116.3274583,164,1211604356
16112,39.9735916,116.3274549,164,1211604359
16113,39.97362,116.327465,164,1211604360
16114,39.9741566,116.3274266,164,1211604394
16115,39.9741983,116.3274199,164,1211604395
16116,39.9740833,116.3273966,164,1211604398
16117,39.9738549,116.3273833,164,1211604399
16118,39.9736433,116.3273499,164,1211604402
16119,39.973625,116.3273533,164,1211604406
16120,39.9736133,116.3273366,164,1211604412
16121,39.9736183,116.3273366,164,1211604417
16122,39.9736183,116.3273366,164,1211604420
16123,39.9736183,116.3273366,164,1211604421
16124,39.9736149,116.3273533,164,1211604426
16125,39.9736149,116.3273549,164,1211604432
16126,39.9736149,116.3273566,164,1211604436
16127,39.9736149,116.3273566,164,1211604441
16128,39.9736149,116.3273549,164,1211604447
16129,39.9736149,116.3273549,164,1211604452
16130,39.9736149,116.3273549,164,1211604456
16131,39.9736133,116.3273533,164,1211604462
16132,39.9736133,116.3273533,164,1211604467
16133,39.9736133,116.3273533,164,1211604470
16134,39.9736133,116.3273533,164,1211604471
16135,39.9736183,116.3273433,164,1211604478
16136,39.9736583,116.32734,164,1211604483
16137,39.9736866,116.3273149,164,1211604484
16138,39.9737333,116.3272616,164,1211604486
16139,39.9737666,116.3272133,164,1211604489
16140,39.973805,116.3271716,164,1211604490
16141,39.9738666,116.32715,164,1211604493
16142,39.9739399,116.3271583,164,1211604494
16143,39.9740366,116.3271583,164,1211604497
16144,39.9741483,116.3271866,164,1211604498
16145,39.97427,116.3272133,164,1211604501
16146,39.9743849,116.3272316,164,1211604502
16147,39.9744916,116.3272533,164,1211604505
16148,39.9746099,116.32727,164,1211604506
16149,39.9747083,116.32729,164,1211604509
16150,39.9747766,116.32731,164,1211604510
16151,39.9748683,116.3273549,164,1211604513
16152,39.9749133,116.3273899,164,1211604514
16153,39.9749416,116.3274249,164,1211604517
16154,39.974995,116.3274433,164,1211604518
16155,39.9750566,116.3274783,164,1211604521
16156,39.975095,116.3275299,164,1211604522
16157,39.97515,116.3275666,164,1211604525
16158,39.9751716,116.3275916,164,1211604526
16159,39.9751916,116.3276216,164,1211604529
16160,39.9752133,116.3276633,164,1211604530
16161,39.9752366,116.3276966,164,1211604533
16162,39.9752566,116.3277299,164,1211604534
16163,39.9752549,116.3277483,164,1211604537
16164,39.9752683,116.327795,164,1211604539
16165,39.9752733,116.3278349,164,1211604540
16166,39.9752299,116.3278383,160,1211604543
16167,39.9752366,116.3278549,160,1211604544
16168,39.9752433,116.3278883,160,1211604547
16169,39.9752566,116.3279016,160,1211604548
16170,39.9752383,116.3279066,160,1211604551
16171,39.9751966,116.3279266,160,1211604552
16172,39.9751816,116.3279516,160,1211604555
16173,39.9751583,116.3279466,160,1211604556
16174,39.9750816,116.328025,160,1211604561
16175,39.9750716,116.3280633,160,1211604564
16176,39.9750883,116.328095,160,1211604566
16177,39.97507,116.3281716,160,1211604568
16178,39.97508,116.3282216,160,1211604571
16179,39.9750716,116.3282516,160,1211604574
16180,39.97507,116.3283233,160,1211604576
16181,39.97508,116.328355,160,1211604579
16182,39.9750783,116.3284083,160,1211604582
16183,39.9751049,116.32844,160,1211604583
16184,39.9751083,116.3284683,160,1211604586
16185,39.9751366,116.3284799,160,1211604587
16186,39.9752299,116.3285583,160,1211604593
16187,39.9752466,116.3285933,160,1211604595
