,Latitude,Longitude,Altitude,Date
0,31.5919749,120.3074533,52.0,2008-06-29 02:01:42
1,31.5919,120.307455,52.0,2008-06-29 02:02:55
2,31.5914383,120.3044066,52.0,2008-06-29 02:05:41
3,31.5878383,120.3034066,52.0,2008-06-29 02:07:35
4,31.5815883,120.3069366,36.0,2008-07-01 10:09:55
5,31.6118466,120.2724066,708.0,2008-07-01 10:16:35
6,31.5785733,120.2991149,45.0,2008-07-01 14:02:09
7,31.5913883,120.3087066,-26.0,2008-07-03 09:56:01
8,31.5811016,120.305675,-6.0,2008-07-03 10:00:18
9,31.5805449,120.3041933,-9.0,2008-07-03 10:02:23
10,31.5745733,120.3042383,-3.0,2008-07-03 10:04:52
11,31.5737166,120.3005033,0.0,2008-07-03 10:07:24
12,31.5710283,120.2989683,0.0,2008-07-03 10:10:17
13,31.5748199,120.2993916,-42.0,2008-07-03 12:27:23
14,31.5836266,120.3007249,200.0,2008-07-03 12:33:27
15,31.5863866,120.3030966,180.0,2008-07-03 12:35:27
16,31.5834433,120.3007116,239.0,2008-07-09 13:31:37
17,31.5862033,120.3029599,62.0,2008-07-09 13:33:26
18,31.5759849,120.2990083,42.0,2008-07-10 13:39:37
19,31.5825266,120.2988333,88.0,2008-07-10 13:43:04
20,31.5863182,120.3028766,82.0,2008-07-10 13:45:26
21,31.5888533,120.3060133,26.0,2008-07-10 13:50:32
22,31.5924582,120.3053499,62.0,2008-07-14 09:08:06
23,31.5869082,120.3030366,36.0,2008-07-14 09:13:04
24,31.5835133,120.3002949,36.0,2008-07-14 09:15:39
25,31.5869766,120.3164983,118.0,2008-07-14 13:48:28
26,31.5819799,120.3080749,26.0,2008-07-19 04:09:38
27,31.5820216,120.2916449,1604.0,2008-07-19 04:16:04
28,31.5784366,120.2989233,26.0,2008-07-19 12:22:39
29,31.5821416,120.2979916,55.0,2008-07-19 12:25:36
30,31.5821666,120.2981099,52.0,2008-07-19 12:26:30
31,31.5823516,120.2982149,52.0,2008-07-19 12:28:23
32,31.5824083,120.2984699,55.0,2008-07-19 12:32:10
33,31.5939049,120.3098166,55.0,2008-07-19 12:40:16
34,31.5849383,120.3225116,6.0,2008-07-20 07:31:45
35,31.5854899,120.3127366,-3.0,2008-07-20 07:34:31
36,31.5906749,120.3100883,19.0,2008-07-20 07:36:27
37,31.5800399,120.3036899,-206.0,2008-07-21 12:04:57
