,Latitude,Longitude,Altitude,Date
7,39.1481166666667,117.204316666667,6,1177905068
8,39.1475333333333,117.204583333333,6,1177905081
9,39.1472666666667,117.204766666667,9,1177905092
10,39.1467166666667,117.20525,3,1177905109
11,39.14605,117.205833333333,3,1177905123
12,39.14325,117.20835,9,1177905176
13,39.14295,117.2088,6,1177905266
14,39.1430333333333,117.212283333333,13,1177905293
15,39.1435,117.213866666667,16,1177905304
16,39.1440666666667,117.214916666667,22,1177905316
17,39.1448166666667,117.216133333333,22,1177905388
18,39.1448166666667,117.216333333333,29,1177905402
19,39.1446666666667,117.216516666667,45,1177905416
20,39.1444833333333,117.216716666667,52,1177905432
21,39.14435,117.2168,52,1177905444
22,39.1442333333333,117.2169,49,1177905455
23,39.1442166666667,117.2171,32,1177905471
24,39.14395,117.217583333333,32,1177905486
25,39.14405,117.217516666667,32,1177905486
182,39.1060833333333,117.206516666667,0,1178004656
183,39.1068333333333,117.206383333333,0,1178004667
184,39.1090333333333,117.205183333333,0,1178004691
185,39.1099833333333,117.2043,0,1178004703
186,39.1104666666667,117.203983333333,0,1178004708
187,39.1155833333333,117.201966666667,16,1178004784
188,39.11575,117.202333333333,16,1178004791
189,39.1154333333333,117.20395,26,1178004814
190,39.1153,117.204816666667,26,1178004830
191,39.1156666666667,117.20585,22,1178004846
192,39.11645,117.208216666667,22,1178004873
193,39.11815,117.213116666667,26,1178004956
194,39.1198833333333,117.216666666667,19,1178004995
195,39.1205166666667,117.217283333333,32,1178005004
196,39.1209166666667,117.218266666667,26,1178005019
197,39.1211,117.218416666667,26,1178005027
198,39.1251166666667,117.225516666667,49,1178005103
199,39.1259,117.22615,52,1178005111
200,39.12665,117.2266,45,1178005119
201,39.1274333333333,117.2267,32,1178005126
202,39.1283833333333,117.22625,22,1178005134
203,39.1289666666667,117.225833333333,22,1178005139
204,39.1290166666667,117.225383333333,26,1178005144
205,39.1288666666667,117.224183333333,22,1178005157
206,39.1289166666667,117.223266666667,9,1178005205
207,39.1297,117.2209,3,1178005225
208,39.1305833333333,117.2194,0,1178005239
209,39.1323166666667,117.2177,6,1178005258
210,39.1325333333333,117.21755,3,1178005273
211,39.13295,117.2172,3,1178005284
212,39.1350333333333,117.215533333333,3,1178005313
213,39.1351666666667,117.215383333333,19,1178005328
214,39.13615,117.2146,16,1178005366
215,39.1386,117.2126,13,1178005396
216,39.1427333333333,117.209016666667,26,1178005448
217,39.1431666666667,117.212883333333,13,1178005485
218,39.14355,117.213983333333,13,1178005494
219,39.144,117.214783333333,13,1178005505
220,39.1448166666667,117.2161,6,1178005528
221,39.1448333333333,117.21635,6,1178005536
222,39.1445666666667,117.216666666667,6,1178005547
223,39.1443666666667,117.216816666667,6,1178005552
224,39.1441666666667,117.217,9,1178005559
225,39.1443666666667,117.217383333333,13,1178005572
450,39.1446666666667,117.2165,22,1178077441
451,39.14485,117.216283333333,22,1178077460
452,39.1446833333333,117.216083333333,22,1178077473
453,39.14465,117.21585,22,1178077487
454,39.14465,117.215566666667,19,1178077507
455,39.14435,117.215083333333,29,1178077545
456,39.1441833333333,117.214833333333,29,1178077564
457,39.1441,117.214616666667,29,1178077576
458,39.1439666666667,117.214416666667,26,1178077588
459,39.14385,117.214166666667,19,1178077603
460,39.1437833333333,117.213983333333,0,1178077614
461,39.1436666666667,117.213716666667,3,1178077626
462,39.1435666666667,117.213483333333,0,1178077644
463,39.1434833333333,117.21325,0,1178077660
464,39.1433166666667,117.212716666667,0,1178077695
465,39.1432666666667,117.21215,0,1178077726
466,39.14325,117.211733333333,85,1178077746
467,39.14325,117.211033333333,0,1178077784
468,39.1432333333333,117.2108,0,1178077803
469,39.1431666666667,117.210633333333,26,1178077818
470,39.1430166666667,117.2104,0,1178077830
471,39.1429166666667,117.210133333333,0,1178077845
472,39.1428833333333,117.209816666667,0,1178077861
473,39.1427666666667,117.20915,0,1178077893
474,39.1427166666667,117.20895,0,1178077911
475,39.1425666666667,117.20895,19,1178077938
476,39.1422666666667,117.209333333333,49,1178077954
477,39.1421,117.209516666667,49,1178077962
478,39.1411666666667,117.210266666667,36,1178077978
479,39.14005,117.211283333333,32,1178077999
480,39.1397333333333,117.2115,59,1178078011
481,39.1395833333333,117.211783333333,124,1178078015
482,39.1376333333333,117.213466666667,95,1178078046
483,39.1339833333333,117.21635,9,1178078092
484,39.1331333333333,117.217016666667,9,1178078107
485,39.13265,117.217416666667,19,1178078120
486,39.13105,117.218716666667,3,1178078143
487,39.13015,117.219883333333,0,1178078156
488,39.1295833333333,117.220916666667,0,1178078166
489,39.1288666666667,117.222933333333,0,1178078185
490,39.12875,117.223383333333,0,1178078190
491,39.1280333333333,117.222783333333,0,1178078208
492,39.1271666666667,117.2216,3,1178078229
493,39.12685,117.221516666667,3,1178078236
494,39.1263,117.222416666667,6,1178078247
495,39.12555,117.223366666667,3,1178078260
496,39.1249166666667,117.223933333333,3,1178078273
497,39.1213333333333,117.227333333333,16,1178078329
498,39.1188666666667,117.223416666667,29,1178078374
499,39.1181666666667,117.222383333333,45,1178078414
500,39.1174166666667,117.2209,36,1178078455
