,Latitude,Longitude,Altitude,Date
151644,40.083647,116.320866,105,1226020268
151645,40.083641,116.320777,106,1226020269
151646,40.083624,116.320667,108,1226020272
151647,40.083606,116.320538,111,1226020273
151648,40.083583,116.320386,113,1226020276
151649,40.083556,116.320264,112,1226020277
151650,40.083535,116.320178,114,1226020280
151651,40.08353,116.320126,114,1226020281
151652,40.08352,116.320047,100,1226020284
151653,40.083507,116.319968,101,1226020285
151654,40.083483,116.319868,100,1226020288
151655,40.083443,116.319768,96,1226020289
151656,40.083376,116.319724,98,1226020292
151657,40.08327,116.319745,98,1226020293
151658,40.08312,116.319812,98,1226020296
151659,40.082935,116.319893,98,1226020297
151660,40.082744,116.320009,93,1226020299
151661,40.082528,116.32012,89,1226020302
151662,40.082307,116.320223,90,1226020303
151663,40.082087,116.320325,88,1226020306
151664,40.08186,116.320437,87,1226020307
151665,40.081618,116.320532,84,1226020310
151666,40.081367,116.320625,78,1226020311
151667,40.081137,116.320718,75,1226020314
151668,40.080907,116.320816,76,1226020315
151669,40.080701,116.320899,68,1226020318
151670,40.080511,116.320972,66,1226020319
151671,40.080313,116.32105,71,1226020322
151672,40.080102,116.321146,70,1226020323
151673,40.079881,116.321248,67,1226020326
151674,40.079651,116.321347,68,1226020327
151675,40.07943,116.321436,68,1226020330
151676,40.079209,116.321544,71,1226020331
151677,40.078968,116.321658,72,1226020334
151678,40.07874,116.321766,74,1226020335
151679,40.078505,116.321867,78,1226020338
151680,40.078278,116.321956,81,1226020339
151681,40.078059,116.322063,84,1226020342
151682,40.077826,116.322157,85,1226020343
151683,40.077622,116.322231,90,1226020346
151684,40.077454,116.322288,94,1226020347
151685,40.077321,116.322328,97,1226020350
151686,40.077191,116.322377,100,1226020352
151687,40.077059,116.322411,107,1226020353
151688,40.076959,116.322444,110,1226020355
151689,40.076871,116.322433,102,1226020357
151690,40.076773,116.322374,104,1226020360
151691,40.076681,116.322261,106,1226020361
151692,40.076599,116.322111,112,1226020364
151693,40.076531,116.321945,117,1226020365
151694,40.076477,116.321811,118,1226020368
151695,40.076483,116.321759,120,1226020369
151696,40.076491,116.321752,125,1226020372
151697,40.076501,116.321764,130,1226020373
151698,40.076506,116.321767,133,1226020376
151699,40.076512,116.321771,135,1226020377
151700,40.076519,116.321777,137,1226020380
151701,40.076525,116.321782,139,1226020381
151702,40.076529,116.321784,141,1226020384
151703,40.076524,116.321778,143,1226020385
151704,40.076492,116.321624,144,1226020388
151705,40.076455,116.321476,146,1226020389
151706,40.076324,116.321356,152,1226020392
151707,40.076266,116.321163,153,1226020393
151708,40.076195,116.320947,154,1226020396
151709,40.07614,116.320695,155,1226020397
151710,40.076093,116.320424,156,1226020400
151711,40.076009,116.320148,157,1226020401
151712,40.075912,116.319833,158,1226020404
151713,40.075815,116.319519,159,1226020406
151714,40.075721,116.319192,160,1226020407
151715,40.075648,116.318855,161,1226020410
151716,40.075558,116.318535,162,1226020411
151717,40.075457,116.318236,163,1226020414
151718,40.07536,116.317965,164,1226020415
151719,40.075282,116.317733,165,1226020418
151720,40.075229,116.317527,166,1226020419
151721,40.075176,116.317367,167,1226020422
151722,40.075114,116.31723,167,1226020423
151723,40.075054,116.317106,168,1226020426
151724,40.075017,116.317004,168,1226020427
151725,40.074997,116.316929,169,1226020430
151726,40.075001,116.31687,171,1226020431
151727,40.075019,116.316808,173,1226020434
151728,40.075075,116.316694,174,1226020435
151729,40.07507,116.316593,176,1226020438
151730,40.075054,116.316479,178,1226020439
151731,40.075,116.316338,180,1226020442
151732,40.074938,116.316147,181,1226020443
151733,40.074876,116.315927,182,1226020446
151734,40.074801,116.31569,183,1226020447
151735,40.0747,116.315433,182,1226020450
151736,40.07462,116.315176,183,1226020451
151737,40.074516,116.314917,183,1226020454
151738,40.074443,116.31467,184,1226020456
151739,40.074382,116.314447,184,1226020458
151740,40.07433,116.314264,184,1226020459
151741,40.074292,116.314129,184,1226020461
151742,40.074266,116.314032,184,1226020464
151743,40.074262,116.314036,184,1226020465
151744,40.074273,116.314052,185,1226020468
151745,40.074284,116.314062,185,1226020469
151746,40.074279,116.314053,185,1226020472
151747,40.074264,116.314043,185,1226020473
151748,40.074256,116.314047,185,1226020476
151749,40.074254,116.314054,186,1226020477
151750,40.074257,116.314057,186,1226020480
151751,40.074261,116.314061,186,1226020481
151752,40.074262,116.314064,186,1226020484
151753,40.074256,116.314059,186,1226020485
151754,40.074233,116.314035,186,1226020488
151755,40.074199,116.313981,184,1226020489
151756,40.074167,116.313918,183,1226020492
151757,40.074137,116.313874,182,1226020493
151758,40.074083,116.313866,182,1226020496
151759,40.074059,116.313857,182,1226020497
151760,40.074078,116.313863,182,1226020500
151761,40.074099,116.313875,182,1226020501
151762,40.074149,116.313892,180,1226020504
151763,40.074157,116.313893,179,1226020505
151764,40.074165,116.313905,179,1226020508
151765,40.074172,116.313925,178,1226020509
151766,40.07418,116.31394,178,1226020512
151767,40.074213,116.31395,178,1226020514
151768,40.074208,116.313934,178,1226020515
