,Latitude,Longitude,Altitude,Date
0,39.9776266,116.3297516,0,39416.6085300926
1,39.9776249,116.3297549,0,39416.6085416667
2,39.9761499,116.3318349,0,39416.7296412037
3,39.9761533,116.3318366,0,39416.7296527778
4,39.9756899,116.3306333,0,39416.7324305556
5,39.9753849,116.3308966,0,39416.7424768518
6,39.9753849,116.3308866,0,39416.7424884259
7,39.9753833,116.3308616,0,39416.7425462963
8,39.9752366,116.3349599,0,39416.7453240741
9,39.9752316,116.3350433,0,39416.7453819444
10,39.9752233,116.33511,0,39416.7454398148
11,39.9752283,116.3352099,0,39416.7454976852
12,39.9752299,116.3352966,0,39416.7455555556
13,39.9752266,116.3353933,0,39416.7456134259
14,39.9752283,116.3354883,0,39416.7456712963
15,39.9752266,116.3355816,0,39416.7457291667
16,39.9752266,116.3356749,0,39416.745787037
17,39.9752249,116.3357633,0,39416.7458449074
18,39.9752233,116.3358316,0,39416.7459027778
19,39.9752283,116.3359016,0,39416.7459606482
20,39.9752433,116.3359783,0,39416.7460185185
21,39.9752466,116.3360799,0,39416.7460763889
22,39.9752466,116.3361633,0,39416.7461342593
23,39.9752449,116.3362516,0,39416.7461921296
24,39.9752416,116.3363333,0,39416.74625
25,39.9752399,116.3364216,0,39416.7463078704
26,39.9752433,116.3365116,0,39416.7463657407
27,39.9752533,116.3365899,0,39416.7464236111
28,39.9752616,116.3366833,0,39416.7464814815
29,39.9752399,116.3367383,0,39416.7465393519
30,39.97526,116.3368866,0,39416.7465972222
31,39.9752616,116.3369666,0,39416.7466550926
32,39.975275,116.3370566,0,39416.746712963
33,39.9752633,116.3371183,0,39416.7467708333
34,39.9752433,116.3371799,0,39416.7468287037
35,39.9752549,116.3372849,0,39416.7468865741
36,39.9752383,116.3373516,0,39416.7469444444
37,39.9752083,116.3374383,0,39416.7470023148
38,39.9751783,116.33752,0,39416.7470601852
39,39.9751566,116.3376116,0,39416.7471180556
40,39.9751633,116.3376866,0,39416.7471759259
41,39.975165,116.3377049,0,39416.7472337963
42,39.9757566,116.3381766,0,39416.7500115741
43,39.9751433,116.3392733,0,39416.7527893518
44,39.9751733,116.3395849,0,39416.7528240741
45,39.975195,116.3398516,0,39416.7528587963
46,39.9752333,116.3399749,0,39416.7528935185
47,39.9752816,116.3401566,0,39416.7529282407
48,39.9753383,116.3404066,0,39416.752962963
49,39.9753849,116.3405999,0,39416.7529976852
50,39.9754183,116.3406816,0,39416.7530324074
51,39.9754416,116.3407916,0,39416.7530671296
52,39.975515,116.34089,0,39416.753125
53,39.9755466,116.340995,0,39416.7531828704
54,39.9754783,116.3409816,0,39416.7532407407
55,39.9755033,116.3410266,0,39416.7532986111
56,39.9755416,116.341065,0,39416.7533564815
57,39.9756199,116.3411183,0,39416.7534143519
58,39.9756966,116.3411599,0,39416.7534722222
59,39.9757966,116.34117,0,39416.7535300926
60,39.9755833,116.3409633,0,39416.753587963
61,39.9752083,116.344835,0,39416.7564699074
62,39.9802849,116.3478883,0,39416.7592476852
63,39.984425,116.3478266,0,39416.762025463
64,39.9845016,116.3478166,0,39416.7620833333
65,39.9845599,116.3477983,0,39416.7621412037
66,39.9846233,116.3477799,0,39416.7621759259
67,39.9846616,116.3477666,0,39416.7622106481
68,39.9846533,116.3477566,0,39416.7622685185
69,39.985355,116.3508583,0,39416.7650462963
70,39.9854433,116.35522,0,39416.7693055556
71,39.9853883,116.35526,0,39416.7693634259
72,39.9859366,116.3591049,0,39416.7721527778
73,39.9853683,116.3672716,0,39416.7758680556
74,39.9855116,116.3673416,0,39416.7759259259
75,39.9855466,116.3674399,0,39416.7759606481
76,39.9856083,116.3674733,0,39416.7759953704
77,39.9856716,116.3675416,0,39416.7760532407
78,39.9856699,116.3676733,0,39416.7761111111
79,39.9857549,116.3677333,0,39416.7761458333
80,39.98579,116.3678283,0,39416.7761805556
81,39.9858,116.3679433,0,39416.7762152778
82,39.9858049,116.368075,0,39416.77625
83,39.98584,116.3681849,0,39416.7762847222
84,39.9858783,116.3682933,0,39416.7763194444
85,39.9858949,116.36844,0,39416.7763541667
86,39.9858383,116.3686633,0,39416.7763888889
87,39.9858,116.36884,0,39416.7764236111
88,39.9857566,116.3689133,0,39416.7764583333
89,39.9857366,116.368965,0,39416.7765162037
90,39.9856966,116.3771599,0,39416.7792939815
91,39.9856949,116.3772016,0,39416.7793287037
92,39.9857233,116.3771933,0,39416.7793865741
93,39.9860149,116.3796866,0,39416.7821643518
94,39.9860383,116.3797616,0,39416.7822222222
95,39.9854149,116.3824333,0,39416.7852777778
96,39.9858249,116.3823333,0,39416.7853125
97,39.9860999,116.3823483,0,39416.7855324074
98,39.9860033,116.3824349,0,39416.7855902778
99,39.9860016,116.3824866,0,39416.7856481481
100,39.9860566,116.3825049,0,39416.7857060185
101,39.98671,116.3882749,0,39416.7893171296
102,39.9865783,116.3883699,0,39416.789375
103,39.98653,116.3884516,0,39416.7894328704
104,39.9866433,116.3886249,0,39416.789525463
105,39.9867216,116.3887216,0,39416.7895717593
106,39.9866866,116.3888016,0,39416.7896064815
107,39.986685,116.3888599,0,39416.7896412037
108,39.9866099,116.388915,0,39416.7896990741
109,39.9866066,116.3889599,0,39416.7897569444
110,39.9867783,116.3890999,0,39416.7898148148
111,39.9867766,116.3890683,0,39416.789849537
112,39.9867233,116.389145,0,39416.7899074074
113,39.9865666,116.3892799,0,39416.7899652778
114,39.9864033,116.3893816,0,39416.7900231481
115,39.9863666,116.3894499,0,39416.7900810185
116,39.9862433,116.3894983,0,39416.7901388889
117,39.9860849,116.3896333,0,39416.7901967593
118,39.9860233,116.3897066,0,39416.7902314815
119,39.985925,116.3897783,0,39416.7902662037
120,39.985995,116.389895,0,39416.7903009259
121,39.98604,116.3900399,0,39416.7903587963
122,39.9860999,116.3901649,0,39416.7904050926
123,39.9861716,116.3902766,0,39416.7904398148
124,39.9863133,116.39279,0,39416.7925231481
125,39.9867483,116.4075983,0,39416.7971875
126,39.9866966,116.4077333,0,39416.7972453704
127,39.9867766,116.4078516,0,39416.7972800926
128,39.9867933,116.4080916,0,39416.7973148148
129,39.9868066,116.4083966,0,39416.797349537
130,39.9868383,116.4087033,0,39416.7973842593
131,39.986825,116.4089849,0,39416.7974189815
132,39.9868433,116.4092599,0,39416.7974537037
133,39.9868749,116.4095233,0,39416.7974884259
134,39.9868983,116.4097783,0,39416.7975231481
135,39.98688,116.4100849,0,39416.7975578704
136,39.9868683,116.4104049,0,39416.7975925926
137,39.9868749,116.4109833,0,39416.797650463
138,39.9870683,116.4111899,0,39416.7976851852
139,39.987185,116.4120233,0,39416.7977546296
140,39.9871966,116.4126016,0,39416.7978009259
141,39.98702,116.4131583,0,39416.7978356481
142,39.9869233,116.4135433,0,39416.7978703704
143,39.986865,116.4138316,0,39416.7979050926
144,39.9868016,116.4140333,0,39416.7979398148
145,39.9867633,116.4141699,0,39416.797974537
146,39.9868333,116.4141616,0,39416.7980208333
147,39.9868633,116.4142216,0,39416.7980787037
148,39.9868633,116.4142216,0,39416.7980902778
149,39.9868716,116.4142249,0,39416.7981134259
150,39.9869033,116.4142,0,39416.7981712963
151,39.9810433,116.4214999,0,39416.8014930556
152,39.9848699,116.4383516,0,39416.8046412037
153,39.9847316,116.4387233,0,39416.8046759259
154,39.9846716,116.4390633,0,39416.8047106481
155,39.9845983,116.4393599,0,39416.8047453704
156,39.9844966,116.4396766,0,39416.8047800926
157,39.9844233,116.4399816,0,39416.8048148148
158,39.9843349,116.4402899,0,39416.804849537
159,39.9842566,116.4405816,0,39416.8048842593
160,39.984145,116.44091,0,39416.8049189815
161,39.9840216,116.4411933,0,39416.8049537037
162,39.9838516,116.4414166,0,39416.8049884259
163,39.98342,116.4419666,0,39416.8051967593
164,39.9833983,116.4421016,0,39416.8052314815
165,39.9832733,116.4422966,0,39416.8052662037
166,39.9831633,116.4424633,0,39416.8053009259
167,39.9830683,116.4426216,0,39416.8053356481
168,39.9829633,116.4427499,0,39416.8053703704
169,39.9827316,116.44307,0,39416.8054861111
