,Latitude,Longitude,Altitude,Date
0,39.9769183333333,116.33094,0,40611.4533796296
1,39.9774683333333,116.330903333333,0,40611.4533912037
2,39.9773716666667,116.33094,0,40611.4534027778
3,39.9774566666667,116.330895,0,40611.4534143518
4,39.9775116666667,116.330893333333,0,40611.4534606481
5,39.9775633333333,116.330991666667,0,40611.4534953704
6,39.9775616666667,116.331101666667,0,40611.4535300926
7,39.9776,116.331073333333,0,40611.453587963
8,39.9776283333333,116.331076666667,0,40611.4536458333
9,39.9775583333333,116.33105,0,40611.4537037037
10,39.97749,116.330966666667,0,40611.4537152778
11,39.9774116666667,116.330913333333,0,40611.4537731481
12,39.9773566666667,116.330886666667,0,40611.4538310185
13,39.977365,116.33083,0,40611.4538888889
14,39.97738,116.330766666667,0,40611.4539467593
15,39.977385,116.330786666667,0,40611.4540046296
16,39.97743,116.330801666667,0,40611.4540625
17,39.9774716666667,116.33092,0,40611.4541087963
18,39.9774616666667,116.33106,0,40611.4541319444
19,39.9774383333333,116.331165,0,40611.4541898148
20,39.9774183333333,116.331233333333,0,40611.4542476852
21,39.97737,116.331283333333,0,40611.4543055556
22,39.97736,116.33129,0,40611.4543634259
23,39.9773466666667,116.331268333333,0,40611.4544212963
24,39.97734,116.331263333333,0,40611.4544791667
25,39.97734,116.331263333333,0,40611.4545138889
26,39.9773466666667,116.331266666667,0,40611.454537037
27,39.973335,116.333371666667,0,40611.5430324074
28,39.97527,116.333693333333,0,40611.5431018519
29,39.97558,116.333561666667,0,40611.5431134259
30,39.9756833333333,116.333706666667,0,40611.545162037
31,39.975875,116.33374,0,40611.5451851852
32,39.97599,116.33376,0,40611.5451967593
33,39.976175,116.333706666667,0,40611.5452083333
34,39.9763683333333,116.333671666667,0,40611.5452199074
35,39.97655,116.333621666667,0,40611.5452314815
36,39.976735,116.333585,0,40611.5452430556
37,39.9769366666667,116.33353,0,40611.5452546296
38,39.9771683333333,116.33349,0,40611.5452662037
39,39.9773583333333,116.333448333333,0,40611.5452777778
40,39.9775516666667,116.333401666667,0,40611.5452893519
41,39.9777416666667,116.333365,0,40611.5453009259
42,39.9779583333333,116.333361666667,0,40611.5453125
43,39.9781366666667,116.33332,0,40611.5453240741
44,39.978315,116.333276666667,0,40611.5453356481
45,39.9785016666667,116.333236666667,0,40611.5453472222
46,39.9787,116.33319,0,40611.5453587963
47,39.9789033333333,116.333145,0,40611.5453703704
48,39.9790983333333,116.333093333333,0,40611.5453819444
49,39.97928,116.333051666667,0,40611.5453935185
50,39.9794633333333,116.333018333333,0,40611.5454050926
51,39.979645,116.332983333333,0,40611.5454166667
52,39.979845,116.333,0,40611.5454282407
53,39.98002,116.332965,0,40611.5454398148
54,39.9802016666667,116.332928333333,0,40611.5454513889
55,39.9803816666667,116.332891666667,0,40611.545462963
56,39.9805633333333,116.33285,0,40611.545474537
57,39.9807366666667,116.332806666667,0,40611.5454861111
58,39.9809066666667,116.332768333333,0,40611.5454976852
59,39.9810766666667,116.33274,0,40611.5455092593
60,39.9812483333333,116.332718333333,0,40611.5455208333
61,39.9814166666667,116.332686666667,0,40611.5455324074
62,39.9815766666667,116.332656666667,0,40611.5455439815
63,39.9817366666667,116.332625,0,40611.5455555556
